route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
1_232,1_915_355_6_232_3,1_18580_915,,1,1_232_V
1_232,1_915_355_6_232_3,1_18581_915,,1,1_232_V
1_232,1_915_355_6_232_3,1_18582_915,,1,1_232_V
1_232,1_915_355_6_232_3,1_18583_915,,1,1_232_V
1_232,1_915_355_6_232_3,1_18584_915,,1,1_232_V
1_232,1_915_355_6_232_3,1_18585_915,,1,1_232_V
1_232,1_915_355_6_232_3,1_18586_915,,1,1_232_V
1_232,1_915_355_6_232_3,1_18587_915,,1,1_232_V
1_232,1_915_355_6_232_3,1_18588_915,,1,1_232_V
1_232,1_915_355_6_232_3,1_18589_915,,1,1_232_V
1_232,1_915_355_6_232_3,1_18590_915,,1,1_232_V
1_232,1_915_355_6_232_3,1_18591_915,,1,1_232_V
1_232,1_915_355_6_232_3,1_18592_915,,1,1_232_V
1_232,1_915_355_6_232_3,1_18593_915,,1,1_232_V
1_232,1_915_355_6_232_3,1_18594_915,,1,1_232_V
1_232,1_915_355_6_232_3,1_18595_915,,1,1_232_V
1_232,1_915_355_6_232_3,1_18596_915,,1,1_232_V
1_232,1_915_355_6_232_3,1_18597_915,,1,1_232_V
1_232,1_915_355_6_232_3,1_18598_915,,0,1_232_I
1_232,1_915_355_6_232_3,1_18599_915,,0,1_232_I
1_232,1_915_355_6_232_3,1_18600_915,,0,1_232_I
1_232,1_915_355_6_232_3,1_18601_915,,0,1_232_I
1_232,1_915_355_6_232_3,1_18602_915,,0,1_232_I
1_232,1_915_355_6_232_3,1_18603_915,,0,1_232_I
1_232,1_915_355_6_232_3,1_18604_915,,0,1_232_I
1_232,1_915_355_6_232_3,1_18605_915,,0,1_232_I
1_232,1_915_355_6_232_3,1_18606_915,,0,1_232_I
1_232,1_915_355_6_232_3,1_18607_915,,0,1_232_I
1_232,1_915_355_6_232_3,1_18608_915,,0,1_232_I
1_232,1_915_355_6_232_3,1_18609_915,,0,1_232_I
1_232,1_915_355_6_232_3,1_18610_915,,0,1_232_I
1_232,1_915_355_6_232_3,1_18611_915,,0,1_232_I
1_232,1_915_355_6_232_3,1_18612_915,,0,1_232_I
1_232,1_915_355_6_232_3,1_18613_915,,0,1_232_I
1_232,1_915_355_6_232_3,1_18614_915,,0,1_232_I
1_232,1_915_355_6_232_3,1_18615_915,,0,1_232_I
1_232,1_916_358_6_232_1,1_18684_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18686_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18688_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18690_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18692_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18694_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18695_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18696_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18697_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18698_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18699_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18700_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18701_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18702_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18704_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18705_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18707_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18708_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18709_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18710_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18711_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18712_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18713_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18714_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18715_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18716_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18717_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18718_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18719_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18720_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18721_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18722_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18723_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18724_916,,1,1_232_V
1_232,1_916_358_6_232_1,1_18726_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18727_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18729_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18731_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18733_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18735_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18737_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18738_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18739_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18740_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18741_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18742_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18743_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18744_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18745_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18746_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18747_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18748_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18749_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18750_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18751_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18752_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18753_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18754_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18755_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18756_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18757_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18758_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18759_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18760_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18761_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18762_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18763_916,,0,1_232_I
1_232,1_916_358_6_232_1,1_18764_916,,0,1_232_I
1_210,1_931_200_9_210_2,1_18822_931,,0,1_210_I
1_216,1_940_363_9_216_1,1_19065_940,,1,1_216_V
1_216,1_940_363_9_216_1,1_19066_940,,1,1_216_V
1_216,1_940_363_9_216_1,1_19067_940,,1,1_216_V
1_216,1_940_363_9_216_1,1_19068_940,,1,1_216_V
1_216,1_940_363_9_216_1,1_19069_940,,0,1_216_I
1_216,1_940_363_9_216_1,1_19070_940,,0,1_216_I
1_216,1_940_363_9_216_1,1_19071_940,,0,1_216_I
1_216,1_940_363_9_216_1,1_19072_940,,0,1_216_I
1_216,1_941_364_9_216_2,1_19073_941,,1,1_216_V
1_216,1_941_364_9_216_2,1_19074_941,,1,1_216_V
1_216,1_941_364_9_216_2,1_19075_941,,0,1_216_I
1_216,1_941_364_9_216_2,1_19076_941,,0,1_216_I
1_217,1_940_368_9_217_1,1_19338_940,,1,1_217_V
1_217,1_940_368_9_217_1,1_19340_940,,1,1_217_V
1_217,1_940_368_9_217_1,1_19341_940,,1,1_217_V
1_217,1_940_368_9_217_1,1_19343_940,,1,1_217_V
1_217,1_940_368_9_217_1,1_19344_940,,1,1_217_V
1_217,1_940_368_9_217_1,1_19346_940,,1,1_217_V
1_217,1_940_368_9_217_1,1_19347_940,,1,1_217_V
1_217,1_940_368_9_217_1,1_19348_940,,1,1_217_V
1_217,1_940_368_9_217_1,1_19350_940,,1,1_217_V
1_217,1_940_368_9_217_1,1_19352_940,,1,1_217_V
1_217,1_940_368_9_217_1,1_19354_940,,1,1_217_V
1_217,1_940_368_9_217_1,1_19356_940,,1,1_217_V
1_217,1_940_368_9_217_1,1_19357_940,,1,1_217_V
1_217,1_940_368_9_217_1,1_19359_940,,1,1_217_V
1_217,1_940_368_9_217_1,1_19360_940,,1,1_217_V
1_217,1_940_368_9_217_1,1_19362_940,,1,1_217_V
1_217,1_940_368_9_217_1,1_19363_940,,0,1_217_I
1_217,1_940_368_9_217_1,1_19364_940,,0,1_217_I
1_217,1_940_368_9_217_1,1_19366_940,,0,1_217_I
1_217,1_940_368_9_217_1,1_19367_940,,0,1_217_I
1_217,1_940_368_9_217_1,1_19368_940,,0,1_217_I
1_217,1_940_368_9_217_1,1_19370_940,,0,1_217_I
1_217,1_940_368_9_217_1,1_19371_940,,0,1_217_I
1_217,1_940_368_9_217_1,1_19372_940,,0,1_217_I
1_217,1_940_368_9_217_1,1_19374_940,,0,1_217_I
1_217,1_940_368_9_217_1,1_19376_940,,0,1_217_I
1_217,1_940_368_9_217_1,1_19378_940,,0,1_217_I
1_217,1_940_368_9_217_1,1_19380_940,,0,1_217_I
1_217,1_940_368_9_217_1,1_19382_940,,0,1_217_I
1_217,1_940_368_9_217_1,1_19385_940,,0,1_217_I
1_217,1_940_368_9_217_1,1_19386_940,,0,1_217_I
1_217,1_940_368_9_217_1,1_19387_940,,0,1_217_I
1_217,1_940_368_9_217_1,1_19388_940,,0,1_217_I
1_217,1_941_369_9_217_2,1_19488_941,,1,1_217_V
1_217,1_941_369_9_217_2,1_19489_941,,1,1_217_V
1_217,1_941_369_9_217_2,1_19490_941,,1,1_217_V
1_217,1_941_369_9_217_2,1_19491_941,,1,1_217_V
1_217,1_941_369_9_217_2,1_19492_941,,1,1_217_V
1_217,1_941_369_9_217_2,1_19493_941,,1,1_217_V
1_217,1_941_369_9_217_2,1_19494_941,,1,1_217_V
1_217,1_941_369_9_217_2,1_19496_941,,0,1_217_I
1_217,1_941_369_9_217_2,1_19497_941,,0,1_217_I
1_217,1_941_369_9_217_2,1_19498_941,,0,1_217_I
1_217,1_941_369_9_217_2,1_19499_941,,0,1_217_I
1_217,1_941_369_9_217_2,1_19500_941,,0,1_217_I
1_217,1_941_369_9_217_2,1_19501_941,,0,1_217_I
1_217,1_941_369_9_217_2,1_19502_941,,0,1_217_I
1_217,1_941_369_9_217_2,1_19503_941,,0,1_217_I
1_217,1_512_370_9_217_3,1_19551_512,,1,1_217_V
1_217,1_512_370_9_217_3,1_19554_512,,1,1_217_V
1_217,1_512_370_9_217_3,1_19555_512,,1,1_217_V
1_217,1_512_370_9_217_3,1_19556_512,,0,1_217_I
1_217,1_512_370_9_217_3,1_19557_512,,0,1_217_I
1_217,1_512_370_9_217_3,1_19558_512,,0,1_217_I
1_217,1_512_370_9_217_3,1_19559_512,,0,1_217_I
1_217,1_512_370_9_217_3,1_19560_512,,0,1_217_I
1_217,1_512_370_9_217_3,1_19597_512,,1,1_217_V
1_217,1_512_370_9_217_3,1_19598_512,,1,1_217_V
1_217,1_512_370_9_217_3,1_19599_512,,0,1_217_I
1_217,1_512_370_9_217_3,1_19600_512,,0,1_217_I
1_301,1_922_378_13_301_1,1_19848_922,,1,1_301_V
1_301,1_922_378_13_301_1,1_19849_922,,1,1_301_V
1_301,1_922_378_13_301_1,1_19850_922,,1,1_301_V
1_301,1_922_378_13_301_1,1_19851_922,,1,1_301_V
1_301,1_922_378_13_301_1,1_19852_922,,1,1_301_V
1_301,1_922_378_13_301_1,1_19853_922,,1,1_301_V
1_301,1_922_378_13_301_1,1_19854_922,,1,1_301_V
1_301,1_922_378_13_301_1,1_19855_922,,1,1_301_V
1_301,1_922_378_13_301_1,1_19856_922,,1,1_301_V
1_301,1_922_378_13_301_1,1_19857_922,,1,1_301_V
1_301,1_922_378_13_301_1,1_19858_922,,1,1_301_V
1_301,1_922_378_13_301_1,1_19859_922,,1,1_301_V
1_301,1_922_378_13_301_1,1_19860_922,,1,1_301_V
1_301,1_922_378_13_301_1,1_19861_922,,1,1_301_V
1_301,1_922_378_13_301_1,1_19862_922,,0,1_301_I
1_302,1_922_378_13_302_1,1_19863_922,,0,1_302_I
1_301,1_922_378_13_301_1,1_19864_922,,0,1_301_I
1_301,1_922_378_13_301_1,1_19865_922,,0,1_301_I
1_301,1_922_378_13_301_1,1_19866_922,,0,1_301_I
1_301,1_922_378_13_301_1,1_19867_922,,0,1_301_I
1_301,1_922_378_13_301_1,1_19868_922,,0,1_301_I
1_301,1_922_378_13_301_1,1_19869_922,,0,1_301_I
1_301,1_922_378_13_301_1,1_19870_922,,0,1_301_I
1_301,1_922_378_13_301_1,1_19871_922,,0,1_301_I
1_301,1_922_378_13_301_1,1_19872_922,,0,1_301_I
1_301,1_922_378_13_301_1,1_19873_922,,0,1_301_I
1_301,1_922_378_13_301_1,1_19874_922,,0,1_301_I
1_301,1_922_378_13_301_1,1_19875_922,,0,1_301_I
1_264,1_315_408_10_264_1,1_20822_315,,1,1_264_V
1_264,1_315_408_10_264_1,1_20823_315,,1,1_264_V
1_264,1_315_408_10_264_1,1_20824_315,,1,1_264_V
1_264,1_315_408_10_264_1,1_20825_315,,1,1_264_V
1_264,1_315_408_10_264_1,1_20826_315,,1,1_264_V
1_264,1_315_408_10_264_1,1_20827_315,,1,1_264_V
1_264,1_315_408_10_264_1,1_20828_315,,1,1_264_V
1_264,1_315_408_10_264_1,1_20829_315,,1,1_264_V
1_264,1_315_408_10_264_1,1_20830_315,,0,1_264_I
1_264,1_315_408_10_264_1,1_20831_315,,0,1_264_I
1_264,1_315_408_10_264_1,1_20832_315,,0,1_264_I
1_264,1_315_408_10_264_1,1_20833_315,,0,1_264_I
1_264,1_315_408_10_264_1,1_20834_315,,0,1_264_I
1_264,1_315_408_10_264_1,1_20835_315,,0,1_264_I
1_264,1_315_408_10_264_1,1_20836_315,,0,1_264_I
1_264,1_315_408_10_264_1,1_20837_315,,0,1_264_I
1_271,1_901_420_10_271_4,1_21084_901,,0,1_271_I
1_271,1_901_420_10_271_4,1_21085_901,,0,1_271_I
1_271,1_901_420_10_271_4,1_21086_901,,0,1_271_I
1_271,1_901_420_10_271_4,1_21087_901,,0,1_271_I
1_271,1_901_420_10_271_4,1_21088_901,,0,1_271_I
1_419,1_386_482_10_419_1,1_22139_386,,1,1_419_V
1_419,1_386_482_10_419_1,1_22140_386,,1,1_419_V
1_273,1_392_487_10_273_1,1_22149_392,,1,1_273_V
1_273,1_392_487_10_273_1,1_22150_392,,0,1_273_I
1_273,1_392_487_10_273_1,1_22151_392,,0,1_273_I
1_273,1_392_487_10_273_1,1_22152_392,,0,1_273_I
1_273,1_900_489_10_273_3,1_22155_900,,0,1_273_I
1_446,1_922_498_13_446_1,1_22200_922,,1,1_446_V
1_446,1_922_498_13_446_1,1_22201_922,,1,1_446_V
1_446,1_922_498_13_446_1,1_22202_922,,1,1_446_V
1_446,1_922_498_13_446_1,1_22203_922,,1,1_446_V
1_446,1_922_498_13_446_1,1_22204_922,,1,1_446_V
1_446,1_922_498_13_446_1,1_22205_922,,1,1_446_V
1_446,1_922_498_13_446_1,1_22206_922,,1,1_446_V
1_446,1_922_498_13_446_1,1_22207_922,,1,1_446_V
1_446,1_922_498_13_446_1,1_22208_922,,0,1_446_I
1_446,1_922_498_13_446_1,1_22209_922,,0,1_446_I
1_446,1_922_498_13_446_1,1_22210_922,,0,1_446_I
1_446,1_922_498_13_446_1,1_22211_922,,0,1_446_I
1_446,1_922_498_13_446_1,1_22212_922,,0,1_446_I
1_446,1_922_498_13_446_1,1_22213_922,,0,1_446_I
1_446,1_922_498_13_446_1,1_22214_922,,0,1_446_I
1_446,1_922_498_13_446_1,1_22215_922,,0,1_446_I
1_314,1_929_501_13_314_2,1_22285_929,,1,1_314_V
1_314,1_929_501_13_314_2,1_22286_929,,1,1_314_V
1_314,1_929_501_13_314_2,1_22287_929,,1,1_314_V
1_314,1_929_501_13_314_2,1_22288_929,,1,1_314_V
1_314,1_929_501_13_314_2,1_22289_929,,1,1_314_V
1_314,1_929_501_13_314_2,1_22290_929,,1,1_314_V
1_314,1_929_501_13_314_2,1_22291_929,,1,1_314_V
1_474,1_929_501_13_474_2,1_22292_929,,1,1_474_V
1_474,1_929_501_13_474_2,1_22293_929,,1,1_474_V
1_474,1_929_501_13_474_2,1_22294_929,,1,1_474_V
1_474,1_929_501_13_474_2,1_22295_929,,1,1_474_V
1_474,1_929_501_13_474_2,1_22296_929,,1,1_474_V
1_314,1_929_501_13_314_2,1_22297_929,,1,1_314_V
1_314,1_929_501_13_314_2,1_22298_929,,0,1_314_I
1_314,1_929_501_13_314_2,1_22299_929,,0,1_314_I
1_314,1_929_501_13_314_2,1_22300_929,,0,1_314_I
1_314,1_929_501_13_314_2,1_22301_929,,0,1_314_I
1_314,1_929_501_13_314_2,1_22302_929,,0,1_314_I
1_314,1_929_501_13_314_2,1_22303_929,,0,1_314_I
1_474,1_929_501_13_474_2,1_22304_929,,0,1_474_I
1_474,1_929_501_13_474_2,1_22305_929,,0,1_474_I
1_474,1_929_501_13_474_2,1_22306_929,,0,1_474_I
1_314,1_929_501_13_314_2,1_22307_929,,0,1_314_I
1_314,1_929_501_13_314_2,1_22308_929,,1,1_314_V
1_474,1_929_501_13_474_2,1_22310_929,,0,1_474_I
1_474,1_929_501_13_474_2,1_22311_929,,0,1_474_I
1_314,1_928_505_13_314_3,1_22312_928,,1,1_314_V
1_314,1_928_505_13_314_3,1_22313_928,,1,1_314_V
1_314,1_928_505_13_314_3,1_22314_928,,1,1_314_V
1_314,1_928_505_13_314_3,1_22315_928,,1,1_314_V
1_314,1_928_505_13_314_3,1_22316_928,,1,1_314_V
1_314,1_928_505_13_314_3,1_22317_928,,1,1_314_V
1_314,1_928_505_13_314_3,1_22318_928,,1,1_314_V
1_314,1_928_505_13_314_3,1_22319_928,,1,1_314_V
1_314,1_928_505_13_314_3,1_22320_928,,0,1_314_I
1_314,1_928_505_13_314_3,1_22321_928,,0,1_314_I
1_314,1_928_505_13_314_3,1_22322_928,,0,1_314_I
1_314,1_928_505_13_314_3,1_22323_928,,0,1_314_I
1_314,1_928_505_13_314_3,1_22324_928,,0,1_314_I
1_314,1_928_505_13_314_3,1_22325_928,,0,1_314_I
1_314,1_928_505_13_314_3,1_22326_928,,0,1_314_I
1_314,1_928_505_13_314_3,1_22327_928,,0,1_314_I
1_259,1_953_511_10_259_1,1_22340_953,,0,1_259_I
1_259,1_953_511_10_259_1,1_22342_953,,0,1_259_I
1_259,1_953_511_10_259_1,1_22344_953,,0,1_259_I
1_259,1_953_511_10_259_1,1_22346_953,,0,1_259_I
1_259,1_953_511_10_259_1,1_22348_953,,0,1_259_I
1_259,1_953_511_10_259_1,1_22350_953,,0,1_259_I
1_259,1_953_511_10_259_1,1_22352_953,,0,1_259_I
1_259,1_953_511_10_259_1,1_22353_953,,0,1_259_I
1_259,1_953_511_10_259_1,1_22354_953,,0,1_259_I
1_259,1_953_511_10_259_1,1_22355_953,,0,1_259_I
1_259,1_953_511_10_259_1,1_22356_953,,0,1_259_I
1_259,1_953_511_10_259_1,1_22357_953,,0,1_259_I
1_259,1_953_511_10_259_1,1_22358_953,,0,1_259_I
1_277,1_960_518_10_277_1,1_22385_960,,1,1_277_V
1_277,1_960_518_10_277_1,1_22386_960,,1,1_277_V
1_277,1_960_518_10_277_1,1_22387_960,,1,1_277_V
1_277,1_960_518_10_277_1,1_22388_960,,1,1_277_V
1_277,1_960_518_10_277_1,1_22389_960,,1,1_277_V
1_277,1_960_518_10_277_1,1_22390_960,,1,1_277_V
1_277,1_960_518_10_277_1,1_22391_960,,1,1_277_V
1_277,1_960_518_10_277_1,1_22392_960,,1,1_277_V
1_277,1_960_518_10_277_1,1_22393_960,,0,1_277_I
1_277,1_960_518_10_277_1,1_22394_960,,0,1_277_I
1_277,1_960_518_10_277_1,1_22395_960,,0,1_277_I
1_277,1_960_518_10_277_1,1_22396_960,,0,1_277_I
1_277,1_960_518_10_277_1,1_22397_960,,0,1_277_I
1_277,1_960_518_10_277_1,1_22398_960,,0,1_277_I
1_277,1_960_518_10_277_1,1_22399_960,,0,1_277_I
1_277,1_960_518_10_277_1,1_22400_960,,0,1_277_I
1_277,1_960_518_10_277_1,1_22401_960,,0,1_277_I
1_277,1_961_519_10_277_2,1_22402_961,,1,1_277_V
1_277,1_961_519_10_277_2,1_22404_961,,1,1_277_V
1_277,1_961_519_10_277_2,1_22405_961,,1,1_277_V
1_277,1_961_519_10_277_2,1_22406_961,,1,1_277_V
1_277,1_961_519_10_277_2,1_22407_961,,1,1_277_V
1_277,1_961_519_10_277_2,1_22408_961,,1,1_277_V
1_277,1_961_519_10_277_2,1_22409_961,,1,1_277_V
1_277,1_961_519_10_277_2,1_22410_961,,0,1_277_I
1_277,1_961_519_10_277_2,1_22411_961,,0,1_277_I
1_277,1_961_519_10_277_2,1_22412_961,,0,1_277_I
1_277,1_961_519_10_277_2,1_22413_961,,0,1_277_I
1_277,1_961_519_10_277_2,1_22414_961,,0,1_277_I
1_277,1_961_519_10_277_2,1_22415_961,,0,1_277_I
1_277,1_961_519_10_277_2,1_22416_961,,0,1_277_I
1_277,1_961_519_10_277_2,1_22417_961,,0,1_277_I
1_277,1_962_520_10_277_3,1_22418_962,,1,1_277_V
1_277,1_962_520_10_277_3,1_22419_962,,1,1_277_V
1_277,1_962_520_10_277_3,1_22420_962,,1,1_277_V
1_277,1_962_520_10_277_3,1_22421_962,,1,1_277_V
1_277,1_962_520_10_277_3,1_22422_962,,1,1_277_V
1_277,1_962_520_10_277_3,1_22423_962,,1,1_277_V
1_277,1_962_520_10_277_3,1_22424_962,,1,1_277_V
1_277,1_962_520_10_277_3,1_22425_962,,0,1_277_I
1_277,1_962_520_10_277_3,1_22426_962,,0,1_277_I
1_277,1_962_520_10_277_3,1_22427_962,,0,1_277_I
1_277,1_962_520_10_277_3,1_22428_962,,0,1_277_I
1_277,1_962_520_10_277_3,1_22429_962,,0,1_277_I
1_277,1_962_520_10_277_3,1_22430_962,,0,1_277_I
1_277,1_962_520_10_277_3,1_22431_962,,0,1_277_I
1_277,1_962_520_10_277_3,1_22432_962,,0,1_277_I
1_279,1_535_525_10_279_3,1_22453_535,,1,1_279_V
1_279,1_535_525_10_279_3,1_22454_535,,0,1_279_I
1_279,1_535_525_10_279_3,1_22455_535,,0,1_279_I
1_279,1_535_525_10_279_3,1_22456_535,,0,1_279_I
1_282,1_445_531_10_282_2,1_22482_445,,1,1_282_V
1_282,1_445_531_10_282_2,1_22483_445,,1,1_282_V
1_282,1_445_531_10_282_2,1_22484_445,,1,1_282_V
1_282,1_445_531_10_282_2,1_22485_445,,1,1_282_V
1_282,1_445_531_10_282_2,1_22486_445,,1,1_282_V
1_282,1_445_531_10_282_2,1_22487_445,,0,1_282_I
1_282,1_445_531_10_282_2,1_22488_445,,0,1_282_I
1_282,1_445_531_10_282_2,1_22489_445,,0,1_282_I
1_282,1_445_531_10_282_2,1_22490_445,,0,1_282_I
1_282,1_446_532_10_282_3,1_22491_446,,1,1_282_V
1_282,1_446_532_10_282_3,1_22492_446,,1,1_282_V
1_282,1_446_532_10_282_3,1_22493_446,,1,1_282_V
1_282,1_446_532_10_282_3,1_22494_446,,1,1_282_V
1_282,1_446_532_10_282_3,1_22495_446,,0,1_282_I
1_282,1_446_532_10_282_3,1_22496_446,,0,1_282_I
1_282,1_446_532_10_282_3,1_22497_446,,0,1_282_I
1_279,1_447_536_10_279_1,1_22499_447,,1,1_279_V
1_279,1_447_536_10_279_1,1_22500_447,,1,1_279_V
1_279,1_447_536_10_279_1,1_22501_447,,1,1_279_V
1_279,1_447_536_10_279_1,1_22502_447,,1,1_279_V
1_279,1_447_536_10_279_1,1_22503_447,,1,1_279_V
1_279,1_447_536_10_279_1,1_22504_447,,1,1_279_V
1_279,1_447_536_10_279_1,1_22505_447,,0,1_279_I
1_279,1_447_536_10_279_1,1_22506_447,,0,1_279_I
1_279,1_447_536_10_279_1,1_22507_447,,0,1_279_I
1_279,1_447_536_10_279_1,1_22508_447,,0,1_279_I
1_279,1_447_536_10_279_1,1_22510_447,,0,1_279_I
1_279,1_447_536_10_279_1,1_22511_447,,1,1_279_V
1_279,1_447_536_10_279_1,1_22512_447,,1,1_279_V
1_279,1_447_536_10_279_1,1_22513_447,,0,1_279_I
1_279,1_447_536_10_279_1,1_22515_447,,0,1_279_I
1_279,1_447_536_10_279_1,1_22516_447,,1,1_279_V
1_279,1_447_536_10_279_1,1_22517_447,,1,1_279_V
1_279,1_447_536_10_279_1,1_22518_447,,1,1_279_V
1_284,1_448_537_10_284_1,1_22519_448,,1,1_284_V
1_284,1_448_537_10_284_1,1_22520_448,,1,1_284_V
1_284,1_448_537_10_284_1,1_22521_448,,1,1_284_V
1_284,1_448_537_10_284_1,1_22522_448,,1,1_284_V
1_284,1_448_537_10_284_1,1_22523_448,,1,1_284_V
1_284,1_448_537_10_284_1,1_22524_448,,1,1_284_V
1_284,1_448_537_10_284_1,1_22525_448,,1,1_284_V
1_284,1_448_537_10_284_1,1_22526_448,,1,1_284_V
1_284,1_448_537_10_284_1,1_22527_448,,1,1_284_V
1_284,1_448_537_10_284_1,1_22528_448,,0,1_284_I
1_284,1_448_537_10_284_1,1_22529_448,,0,1_284_I
1_284,1_448_537_10_284_1,1_22530_448,,0,1_284_I
1_284,1_448_537_10_284_1,1_22531_448,,0,1_284_I
1_284,1_448_537_10_284_1,1_22532_448,,0,1_284_I
1_284,1_448_537_10_284_1,1_22533_448,,0,1_284_I
1_284,1_448_537_10_284_1,1_22534_448,,0,1_284_I
1_284,1_448_537_10_284_1,1_22535_448,,0,1_284_I
1_284,1_448_537_10_284_1,1_22536_448,,0,1_284_I
1_284,1_448_537_10_284_1,1_22537_448,,1,1_284_V
1_284,1_448_537_10_284_1,1_22538_448,,0,1_284_I
1_284,1_448_537_10_284_1,1_22539_448,,0,1_284_I
1_279,1_449_538_10_279_2,1_22541_449,,1,1_279_V
1_279,1_449_538_10_279_2,1_22542_449,,0,1_279_I
1_279,1_449_538_10_279_2,1_22543_449,,0,1_279_I
1_284,1_451_541_10_284_2,1_22553_451,,1,1_284_V
1_284,1_451_541_10_284_2,1_22554_451,,1,1_284_V
1_284,1_451_541_10_284_2,1_22555_451,,1,1_284_V
1_284,1_451_541_10_284_2,1_22556_451,,1,1_284_V
1_284,1_451_541_10_284_2,1_22557_451,,1,1_284_V
1_284,1_451_541_10_284_2,1_22558_451,,1,1_284_V
1_284,1_451_541_10_284_2,1_22559_451,,1,1_284_V
1_284,1_451_541_10_284_2,1_22560_451,,0,1_284_I
1_284,1_451_541_10_284_2,1_22561_451,,0,1_284_I
1_284,1_451_541_10_284_2,1_22562_451,,0,1_284_I
1_284,1_451_541_10_284_2,1_22563_451,,0,1_284_I
1_284,1_451_541_10_284_2,1_22564_451,,0,1_284_I
1_284,1_451_541_10_284_2,1_22565_451,,0,1_284_I
1_284,1_451_541_10_284_2,1_22566_451,,0,1_284_I
1_284,1_452_543_10_284_3,1_22567_452,,1,1_284_V
1_284,1_452_543_10_284_3,1_22568_452,,1,1_284_V
1_284,1_452_543_10_284_3,1_22569_452,,1,1_284_V
1_284,1_452_543_10_284_3,1_22570_452,,1,1_284_V
1_284,1_452_543_10_284_3,1_22571_452,,1,1_284_V
1_284,1_452_543_10_284_3,1_22572_452,,1,1_284_V
1_284,1_452_543_10_284_3,1_22573_452,,1,1_284_V
1_284,1_452_543_10_284_3,1_22574_452,,0,1_284_I
1_284,1_452_543_10_284_3,1_22575_452,,0,1_284_I
